ids	screen_name	name	id_mentions
1143918712308809729	drotorrent	Dani R.	267289786
1143918706478735361	SEGITTUR	SEGITTUR	44964161
1143918706478735361	EdurneVidal	Edurne Vidal	1410002132
1143918706478735361	SEGITTUR	SEGITTUR	44964161
1143918566347104257	reverdeconcausa	Sera Huertas	235279608
1143918554825334786	OceaniaEMA	Expedición Oceania	1075059501944979500
1143918554825334786	vibuk_official	VIBUK	832835586
1143918554825334786	ecodes	ECODES	24144885
1143918544209502210	ensgismau	GISMAU	3406922175
1143918531391688704	beambif	Beatriz Fdez	268169202
1143918531391688704	drotorrent	Dani R.	267289786
1143918531391688704	IgnacioHenares	Ignacio Henares	95605385
1143918531391688704	fbuyolo	Federico Buyolo	113497644
1143918522403360769	CentroOds	Centro ODS para América Latina y el Caribe	1034527036767961100
1143918498520940544	PaquiGodinoRoca	Paqui Godino Roca	824582986775535600
1143918498520940544	beambif	Beatriz Fdez	268169202
1143918485413740545	drotorrent	Dani R.	267289786
1143918485413740545	ensgismau	GISMAU	3406922175
1143918457429340162	pabloparola	Pablo Parola	1041817046428905500
1143918457429340162	MarianoPinedo	Mariano Pinedo	158416696
1143918433886711808	EAsempervirens	Sonia Calvo 👣	224365229
1143918433886711808	beambif	Beatriz Fdez	268169202
1143918433886711808	drotorrent	Dani R.	267289786
1143918433886711808	IgnacioHenares	Ignacio Henares	95605385
1143918433886711808	fbuyolo	Federico Buyolo	113497644
1143918417705099265	drotorrent	Dani R.	267289786
1143918417705099265	ensgismau	GISMAU	3406922175
1143918397396324353	drotorrent	Dani R.	267289786
1143918397396324353	ensgismau	GISMAU	3406922175
1143918390068817921	EAsempervirens	Sonia Calvo 👣	224365229
1143918390068817921	beambif	Beatriz Fdez	268169202
1143918390068817921	drotorrent	Dani R.	267289786
1143918390068817921	IgnacioHenares	Ignacio Henares	95605385
1143918390068817921	fbuyolo	Federico Buyolo	113497644
1143918358238244865	PaquiGodinoRoca	Paqui Godino Roca	824582986775535600
1143918358238244865	IgnacioHenares	Ignacio Henares	95605385
1143918358238244865	drotorrent	Dani R.	267289786
1143918358238244865	fbuyolo	Federico Buyolo	113497644
1143918343948296192	PaquiGodinoRoca	Paqui Godino Roca	824582986775535600
1143918343948296192	beambif	Beatriz Fdez	268169202
1143918326495756288	drotorrent	Dani R.	267289786
1143918326495756288	ensgismau	GISMAU	3406922175
1143918209592156160	beambif	Beatriz Fdez	268169202
1143918209592156160	drotorrent	Dani R.	267289786
1143918209592156160	IgnacioHenares	Ignacio Henares	95605385
1143918209592156160	fbuyolo	Federico Buyolo	113497644
1143918169792421888	JosechuFT	Josechu Ferreras	89631645
1143918169792421888	IgnacioHenares	Ignacio Henares	95605385
1143918169792421888	drotorrent	Dani R.	267289786
1143918169792421888	fbuyolo	Federico Buyolo	113497644
1143918156429385729	IgnacioHenares	Ignacio Henares	95605385
1143918156429385729	drotorrent	Dani R.	267289786
1143918156429385729	fbuyolo	Federico Buyolo	113497644
1143918045578113024	Edu_Ambiental	Educación Ambiental	2241439914
1143918013751713792	drotorrent	Dani R.	267289786
1143918013751713792	IgnacioHenares	Ignacio Henares	95605385
1143918013751713792	fbuyolo	Federico Buyolo	113497644
1143917995628158976	Edu_Ambiental	Educación Ambiental	2241439914
1143917986669047808	IgnacioHenares	Ignacio Henares	95605385
1143917986669047808	drotorrent	Dani R.	267289786
1143917986669047808	fbuyolo	Federico Buyolo	113497644
1143917963654963201	joazcurrain	Joaquin Azcurrain	168719719
1143917963654963201	hernanfrancook	H E R N A N  F R A N C O	217599670
1143917932654862338	Agenda2030Peru	Agenda 2030 Peru	865333805531500500
1143917918801006594	drotorrent	Dani R.	267289786
1143917918801006594	IgnacioHenares	Ignacio Henares	95605385
1143917918801006594	fbuyolo	Federico Buyolo	113497644
1143917886966312962	drotorrent	Dani R.	267289786
1143917848739401730	drotorrent	Dani R.	267289786
1143917848739401730	fbuyolo	Federico Buyolo	113497644
1143917812618059777	Edu_Ambiental	Educación Ambiental	2241439914
1143917802061017089	ensgismau	GISMAU	3406922175
1143917800492326914	PaquiGodinoRoca	Paqui Godino Roca	824582986775535600
1143917800492326914	IgnacioHenares	Ignacio Henares	95605385
1143917800492326914	drotorrent	Dani R.	267289786
1143917800492326914	fbuyolo	Federico Buyolo	113497644
1143917787519377409	Edu_Ambiental	Educación Ambiental	2241439914
1143917771270643713	EAsempervirens	Sonia Calvo 👣	224365229
1143917767239839745	drotorrent	Dani R.	267289786
1143917764517814272	SECTUR_mx	SECTUR México	211950587
1143917667771977728	beambif	Beatriz Fdez	268169202
1143917658473160704	cambioclimastop	stopcambioclimático	894562422597595100
1143917515963342851	Edu_Ambiental	Educación Ambiental	2241439914
1143917394194251777	RegMurciaBrux	RegiónMurciaBruselas 🇪🇺	1575621300
1143917394194251777	EU_CoR	CoR	567272864
1143917327156752384	IgnacioHenares	Ignacio Henares	95605385
1143917327156752384	drotorrent	Dani R.	267289786
1143917327156752384	fbuyolo	Federico Buyolo	113497644
1143917245707509761	beambif	Beatriz Fdez	268169202
1143917245707509761	drotorrent	Dani R.	267289786
1143917245707509761	IgnacioHenares	Ignacio Henares	95605385
1143917245707509761	fbuyolo	Federico Buyolo	113497644
1143917100592971776	InfoAquona	Aquona	3043732407
1143917100592971776	UNICEFCyL	UNICEFComitéCYL	3086820537
1143917060264747014	drotorrent	Dani R.	267289786
1143917060264747014	IgnacioHenares	Ignacio Henares	95605385
1143917060264747014	fbuyolo	Federico Buyolo	113497644
1143916955923034114	FUNDHEX	FUNDHEX	274478278
1143916934485991425	drotorrent	Dani R.	267289786
1143916934485991425	IgnacioHenares	Ignacio Henares	95605385
1143916934485991425	fbuyolo	Federico Buyolo	113497644
1143916905276817409	reverdeconcausa	Sera Huertas	235279608
1143916832992256000	drotorrent	Dani R.	267289786
1143916832992256000	IgnacioHenares	Ignacio Henares	95605385
1143916832992256000	fbuyolo	Federico Buyolo	113497644
1143916820061024258	AniluIngram	Anilu Ingram	89294391
1143916754835517442	Edu_Ambiental	Educación Ambiental	2241439914
1143916673734500357	joazcurrain	Joaquin Azcurrain	168719719
1143916673734500357	hernanfrancook	H E R N A N  F R A N C O	217599670
1143916665392029696	IgnacioHenares	Ignacio Henares	95605385
1143916665392029696	drotorrent	Dani R.	267289786
1143916665392029696	fbuyolo	Federico Buyolo	113497644
1143916626510843904	drotorrent	Dani R.	267289786
1143916626510843904	IgnacioHenares	Ignacio Henares	95605385
1143916626510843904	fbuyolo	Federico Buyolo	113497644
1143916609574199297	iagobueno	Iago Bueno🏴	58938263
1143916606453669888	IgnacioHenares	Ignacio Henares	95605385
1143916606453669888	fbuyolo	Federico Buyolo	113497644
1143916573490589696	JosechuFT	Josechu Ferreras	89631645
1143916573490589696	IgnacioHenares	Ignacio Henares	95605385
1143916573490589696	drotorrent	Dani R.	267289786
1143916573490589696	fbuyolo	Federico Buyolo	113497644
1143916564946857991	NuevosRetosEA	NuevosRetosEA	234729296
1143916412777447425	IgnacioHenares	Ignacio Henares	95605385
1143916412777447425	drotorrent	Dani R.	267289786
1143916412777447425	fbuyolo	Federico Buyolo	113497644
1143916404296552449	EAsempervirens	Sonia Calvo 👣	224365229
1143916395429814273	NuevosRetosEA	NuevosRetosEA	234729296
1143916350328516608	JosechuFT	Josechu Ferreras	89631645
1143916350328516608	IgnacioHenares	Ignacio Henares	95605385
1143916350328516608	drotorrent	Dani R.	267289786
1143916350328516608	fbuyolo	Federico Buyolo	113497644
1143916241050112002	IgnacioHenares	Ignacio Henares	95605385
1143916241050112002	drotorrent	Dani R.	267289786
1143916241050112002	fbuyolo	Federico Buyolo	113497644
1143916168895508480	drotorrent	Dani R.	267289786
1143916168895508480	fbuyolo	Federico Buyolo	113497644
1143916095730061313	Corresponsables	Corresponsables	87917306
1143916095730061313	ROCKWOOL_ES	ROCKWOOL Peninsular	3302485931
1143916028910538752	joazcurrain	Joaquin Azcurrain	168719719
1143916028910538752	hernanfrancook	H E R N A N  F R A N C O	217599670
1143915972404944898	joazcurrain	Joaquin Azcurrain	168719719
1143915972404944898	hernanfrancook	H E R N A N  F R A N C O	217599670
1143915936199712769	IgnacioHenares	Ignacio Henares	95605385
1143915936199712769	drotorrent	Dani R.	267289786
1143915936199712769	fbuyolo	Federico Buyolo	113497644
1143915858659631105	drotorrent	Dani R.	267289786
1143915858659631105	IgnacioHenares	Ignacio Henares	95605385
1143915858659631105	fbuyolo	Federico Buyolo	113497644
1143915798332882944	CinuPanama	Naciones Unidas en Panamá	345574784
1143915798332882944	abelaro0806	Abel Aronátegui	838507939
1143915798332882944	ColonAlcaldia	Alcaldía De Colón	2658316093
1143915742087327744	drotorrent	Dani R.	267289786
1143915742087327744	fbuyolo	Federico Buyolo	113497644
1143915712169177088	SECTUR_mx	SECTUR México	211950587
1143915707245182976	drotorrent	Dani R.	267289786
1143915707245182976	IgnacioHenares	Ignacio Henares	95605385
1143915707245182976	fbuyolo	Federico Buyolo	113497644
1143915691147517956	abelaro0806	Abel Aronátegui	838507939
1143915691147517956	ColonAlcaldia	Alcaldía De Colón	2658316093
1143915685464150016	iagobueno	Iago Bueno🏴	58938263
1143915453510799361	ComunicaRSE	ComunicaRSE	22318999
1143915450012721152	CentroOds	Centro ODS para América Latina y el Caribe	1034527036767961100
1143915432614813698	hernanfrancook	H E R N A N  F R A N C O	217599670
1143915432614813698	PodesEMPRENDER	INCUBADORA IMPACTO - PODES	743070976531955700
1143915432614813698	AIESEC	AIESEC	20848653
1143915057639755777	ucomur	Unión de Cooperativas de la Región de Murcia	222622810
1143915057639755777	laverdad_es	laverdad_es	44898619
1143915057639755777	CEPES2	CEPES	557628475
1143914840756543489	Edu_Ambiental	Educación Ambiental	2241439914
1143914831625490432	IgnacioHenares	Ignacio Henares	95605385
1143914831625490432	fbuyolo	Federico Buyolo	113497644
1143914804039606272	iagobueno	Iago Bueno🏴	58938263
1143914761463185408	IgnacioHenares	Ignacio Henares	95605385
1143914761463185408	drotorrent	Dani R.	267289786
1143914761463185408	fbuyolo	Federico Buyolo	113497644
1143914540888993792	DNP_Colombia	DNP	281262004
1143914462719741952	drotorrent	Dani R.	267289786
1143914462719741952	fbuyolo	Federico Buyolo	113497644
1143914405274537985	CinuPanama	Naciones Unidas en Panamá	345574784
1143914405274537985	UNESCOsanjose	UNESCOsanjose	1201379106
1143914344952029184	iagobueno	Iago Bueno🏴	58938263
1143914248466292737	cambioclimastop	stopcambioclimático	894562422597595100
1143914212307197952	Edu_Ambiental	Educación Ambiental	2241439914
1143914106350657536	drotorrent	Dani R.	267289786
1143913822404644864	drotorrent	Dani R.	267289786
1143913822404644864	fbuyolo	Federico Buyolo	113497644
1143913811029778432	Ineco_es	Ineco	3223720719
1143913811029778432	Entreculturas	Entreculturas	98866344
1143913801168883712	iagobueno	Iago Bueno🏴	58938263
1143913646587858944	Teresaribera	Teresa Ribera /🌹	442932958
1143913612312023041	fomentogob	Ministerio de Fomento	249616596
1143913548181069824	drotorrent	Dani R.	267289786
1143913548181069824	fbuyolo	Federico Buyolo	113497644
1143913507475337216	AlQuintanilla	Alberto Quintanilla	399594645
1143913507475337216	LaNaveMadrid	La Nave	913184120100081700
1143913507475337216	CityScientists	Smart&City	3148155671
1143913311777542150	fbuyolo	Federico Buyolo	113497644
1143913225769103360	sellofairtrade	Sello Fairtrade	253021857
1143913214331301894	Edu_Ambiental	Educación Ambiental	2241439914
1143912977806090241	cambioclimastop	stopcambioclimático	894562422597595100
1143912939163963392	DemospazUAM	Instituto Demospaz	771308638992420900
1143912939163963392	AEXCID_	AEXCID	3438951135
1143912939163963392	Agenda2030Esp	Alto Comisionado Agenda 2030	1001098842031435800
1143912939163963392	SEGIBdigital	SEGIB	217142397
1143912939163963392	infouex	UEx	239357978
1143912939163963392	FMayorZaragoza	F. Mayor Zaragoza	608947370
1143912939163963392	FCulturadePaz	Fund Cultura de Paz	599952770
1143912939163963392	fbuyolo	Federico Buyolo	113497644
1143912737631866881	EAsempervirens	Sonia Calvo 👣	224365229
1143912256285155328	RegMurciaBrux	RegiónMurciaBruselas 🇪🇺	1575621300
1143912256285155328	EU_CoR	CoR	567272864
1143912080745144320	Edu_Ambiental	Educación Ambiental	2241439914
1143912001103699968	PactoMundial	Pacto Mundial	107405774
1143911862578401282	el_pais	EL PAÍS	7996082
1143911480066265089	mjmolram	María José Molina	2892429274
1143911439566036993	gemalroy	Gema Alcañiz	204355376
1143911411808165888	davidgvtierrez	David Gutiérrez	124144679
1143911320640794630	julian_dangelo	Julián D'Angelo	179673885
1143911276646735877	beambif	Beatriz Fdez	268169202
1143911260498595841	fundacionyuste	Fundación Yuste	2360809178
1143911260498595841	Agenda2030Esp	Alto Comisionado Agenda 2030	1001098842031435800
1143911030235566080	Edu_Ambiental	Educación Ambiental	2241439914
1143910379296346113	RegMurciaBrux	RegiónMurciaBruselas 🇪🇺	1575621300
1143910379296346113	EU_CoR	CoR	567272864
1143910102086197248	PactoMundialMex	Pacto Mundial México	90344783
1143908835851214850	UNESCOsanjose	UNESCOsanjose	1201379106
1143908835851214850	ColonAlcaldia	Alcaldía De Colón	2658316093
1143908312397877248	Emasagra	Emasagra	862771220
1143908312397877248	CREAndalucia	Cruz Roja en Andalucía	1324225178
1143908272468090881	INSST_MITRAMISS	INSST	372313108
1143908158919905280	AlejandraDamian	Alejandra Damián	76546328
1143907821240619008	ilo	ILO	364761686
1143907821240619008	UNRISD	UNRISD	25974040
1143907575802544128	RadioRumbo1074	Radio Rumbo 107.4 FM	289480464
1143907575802544128	TECHOcol	TECHO Colombia	83686927
1143907471922225152	senacyt	Senacyt Panamá	126384221
1143907471922225152	MIDAPANAMA	MIDA PANAMA	592926004
1143906872346468352	onuhabitat	ONU-Habitat	38180378
1143906818399322112	FUNDHEX	FUNDHEX	274478278
1143906690363985920	BBVABancaRespon	BBVABancaResponsable	151425419
1143906573938544640	CREAndalucia	Cruz Roja en Andalucía	1324225178
1143906409135910914	LAURADEVEGAF	Laura de Vega	2829943939
1143906215921143808	jesquiga	Jesús Quintana	759445007283523600
1143906215921143808	ADEX_PERU	Asociación de Exportadores	78430964
1143905634993283075	MedialabPrado	Medialab Prado	17772404
1143905485394853889	SECTUR_mx	SECTUR México	211950587
1143905447210115072	Edu_Ambiental	Educación Ambiental	2241439914
1143904731527569408	MedialabPrado	Medialab Prado	17772404
1143904511569944576	INAFED_Mx	INAFED	755207333240647700
1143903871208742912	AniluIngram	Anilu Ingram	89294391
1143902929780445185	SEGITTUR	SEGITTUR	44964161
1143902929780445185	EdurneVidal	Edurne Vidal	1410002132
1143902929780445185	SEGITTUR	SEGITTUR	44964161
1143902366858698753	LoliRicoG	Dolores Rico Garcia	1484933762
1143902275221577729	EU_CoR	CoR	567272864
1143902275221577729	manupleguezuelo	Manuel Pleguezuelo	2982672069
1143901833519357953	amnistiaar	Amnistía Internacional Argentina	130569693
1143901833519357953	amnistiaespana	Amnistía Internacional España	39219494
1143901545785901056	INSST_MITRAMISS	INSST	372313108
1143901483647361024	SECTUR_mx	SECTUR México	211950587
1143901308824563712	CEPES2	CEPES	557628475
1143900915470163969	pablojmoses	Pablo Martínez Osés	270825354
1143900915470163969	BIKOnsulting	BIKOnsulting	2332364676
1143900106770604034	Edu_Ambiental	Educación Ambiental	2241439914
1143899551759294465	DNP_Colombia	DNP	281262004
1143899173097562112	Primavera_Sound	Primavera Sound	20591744
1143899173097562112	Heineken_ESCorp	HEINEKEN España	467493948
1143899173097562112	pullandbear	Pull&Bear	53147055
1143899041337683968	Yola_MartinezL	Yolanda Martínez L	956373235087659000
1143898914501865472	lgomez4	Lucas Gomez	144962289
1143898779181027328	lgomez4	Lucas Gomez	144962289
1143898617851392000	INSST_MITRAMISS	INSST	372313108
1143898593679556608	molakarla	Karla Mola	163727671
1143898593679556608	BIDInvest	BID Invest	2238293025
1143898512310046721	ODSTerritorioEc	ODS TerritorioEc	884522887146819600
1143898326133301249	DNP_Colombia	DNP	281262004
1143898326133301249	UNCTAD	UNCTAD	92263845
1143898309846872066	CIRIEC_Esp	CIRIEC-España	1454051322
1143898181929000960	CINUlima	CINU Lima	179607480
1143898140812165123	jesquiga	Jesús Quintana	759445007283523600
1143898140812165123	ADEX_PERU	Asociación de Exportadores	78430964
1143897664943251457	EAPNes	EAPN España	21745708
1143897664943251457	EAPNGalicia	Pobreza Galicia	418530026
1143897489415790596	CIRIEC_Esp	CIRIEC-España	1454051322
1143897489415790596	ilo	ILO	364761686
1143897489415790596	UNRISD	UNRISD	25974040
1143897197580378112	apt_americas	apt_americas	1361288430
1143896835842629639	ucomur	Unión de Cooperativas de la Región de Murcia	222622810
1143896835842629639	laverdad_es	laverdad_es	44898619
1143896835842629639	CEPES2	CEPES	557628475
1143896832554262528	infoaquara	Aquara	1926129775
1143896710747426816	santiagopinzong	SantiagoPinzonGalan 🍊	49005215
1143896451463991296	pabloparola	Pablo Parola	1041817046428905500
1143896451463991296	MarianoPinedo	Mariano Pinedo	158416696
1143895822481928192	GiticUnl	GITIC UNL	956291822707445800
1143895822481928192	CisUnl	CIS UNL	319311126
1143895822481928192	UNLoficial	Universidad Nacional de Loja	856878211644391400
1143895822481928192	InvestigaUtpl	Investiga_UTPL	792526254
1143895175820918785	fundacionyuste	Fundación Yuste	2360809178
1143895175820918785	Agenda2030Esp	Alto Comisionado Agenda 2030	1001098842031435800
1143893416276893702	LaNaveMadrid	La Nave	913184120100081700
1143893416276893702	CityScientists	Smart&City	3148155671
1143893008468860928	MarianoPinedo	Mariano Pinedo	158416696
1143893008468860928	pacoduranona	Paco Durañona #Areco	524364476
1143892938818240513	AccentureSpain	Accenture España	109316621
1143892735776178176	SEDESOH_GobOax	SEDESOH	1641649411
1143892464081747968	Yola_MartinezL	Yolanda Martínez L	956373235087659000
1143892323971063809	CsMJe	Ciudadana MaJe /🧡🍊	705388452087513100
1143891820406923264	SECTUR_mx	SECTUR México	211950587
1143891757119234049	economiadelagua	economiadelagua	746389228335005700
1143891757119234049	SmartCityLATAM	SmartCityExpoLATAM	3017588964
1143891561903771649	PactoMundial	Pacto Mundial	107405774
1143891561903771649	DanoneNA	Danone North America	852208335487217700
1143891249327476736	Edu_Ambiental	Educación Ambiental	2241439914
1143891234211160065	fundacionyuste	Fundación Yuste	2360809178
1143891234211160065	FMayorZaragoza	F. Mayor Zaragoza	608947370
1143891177797799941	Edu_Ambiental	Educación Ambiental	2241439914
1143890822557052928	Yola_MartinezL	Yolanda Martínez L	956373235087659000
1143890137190981634	envirall	envirall	1370464554
1143889659740770305	Yola_MartinezL	Yolanda Martínez L	956373235087659000
1143889151218966529	JS_Blanc	Jean-Sébastien Blanc	1960692680
1143889151218966529	mervatrishmawi	Mervat Rishmawi	627255601
1143888887585972225	SECTUR_mx	SECTUR México	211950587
1143888703229747202	ONUMujeresMX	ONU Mujeres México	1947896870
1143888635537887232	Edu_Ambiental	Educación Ambiental	2241439914
1143888307639783424	SEGITTUR	SEGITTUR	44964161
1143888307639783424	EdurneVidal	Edurne Vidal	1410002132
1143888307639783424	SEGITTUR	SEGITTUR	44964161
1143888197304426496	Edu_Ambiental	Educación Ambiental	2241439914
1143888033936216064	SECTUR_mx	SECTUR México	211950587
1143887967712362496	fundacionyuste	Fundación Yuste	2360809178
1143887967712362496	Agenda2030Esp	Alto Comisionado Agenda 2030	1001098842031435800
1143886733458792448	CSinguilucan	CECyTEH SINGUILUCAN	4793822563
1143886629414801408	Mercasa_mercas	Mercasa	296984539
1143886409922727937	SEIASA_OFICIAL	seiasa_oficial	709356444370468900
1143885773810348034	OisocOficial	OISOC Oficial	1042726715657781200
1143884641079889921	carlitachavarr	Carlitachavarria	818624764365467600
1143884241358544897	CSinguilucan	CECyTEH SINGUILUCAN	4793822563
1143884209381150720	SusChemSpain	SusChem-España	1427293460
1143884209381150720	RehapProject	Rehap	824984548677185500
1143883761106542592	SEGITTUR	SEGITTUR	44964161
1143883761106542592	EdurneVidal	Edurne Vidal	1410002132
1143883761106542592	SEGITTUR	SEGITTUR	44964161
1143883484529737728	EmbMexJapon	メキシコ大使館 🇲🇽	1711985953
1143883406205493248	barcelonactiva	Barcelona Activa	42848722
1143883405387599873	barcelonactiva	Barcelona Activa	42848722
1143882566950424577	jesquiga	Jesús Quintana	759445007283523600
1143882566950424577	ADEX_PERU	Asociación de Exportadores	78430964
1143882173952462853	CMNUCC	ONU Cambio Climático	2992138403
1143881552369192960	SegarraSoledad	Soledad Segarra	913859792749367300
1143881552369192960	utpl	🎓UTPL	27807595
1143881413663633408	_celera	Celera	1691312480
1143881413663633408	fjgonzalez_l	Javier Gonzalez	770374308589961200
1143881413663633408	UNLEASHlab	UNLEASH	800662947563352000
1143881327156060161	fundacionyuste	Fundación Yuste	2360809178
1143881327156060161	FMayorZaragoza	F. Mayor Zaragoza	608947370
1143880449141485571	SEGITTUR	SEGITTUR	44964161
1143880449141485571	EdurneVidal	Edurne Vidal	1410002132
1143880449141485571	SEGITTUR	SEGITTUR	44964161
1143880001139466240	SEGITTUR	SEGITTUR	44964161
1143880001139466240	EdurneVidal	Edurne Vidal	1410002132
1143880001139466240	SEGITTUR	SEGITTUR	44964161
1143879357640912896	MuniGodoyCruz	Muni de Godoy Cruz	562009327
1143879357640912896	TadeoGZ	Tadeo Garcia Zalazar	263668252
1143879165470552066	fundacionyuste	Fundación Yuste	2360809178
1143879165470552066	UA_Universitat	Universitat Alacant	266555165
1143878388135944192	acentoline	Acento Comunicación	243292931
1143878388135944192	CruzRojaGranada	Cruz Roja Granada	569826266
1143878308578451461	CentroOds	Centro ODS para América Latina y el Caribe	1034527036767961100
1143878240345427968	informaria	Informaria Digital	316480171
1143878240345427968	mbellido	manuel bellido	35714553
1143878240345427968	CruzRojaEsp	Cruz Roja Española	278546043
1143877720578973701	Corresponsables	Corresponsables	87917306
1143877720578973701	Consum	Consum	170983659
1143877542895607808	LAURADEVEGAF	Laura de Vega	2829943939
1143876949619683328	EcologistaE	ecologista ecléctico	1088334785955672000
1143876949619683328	Edu_Ambiental	Educación Ambiental	2241439914
1143876745856192517	PactoMundial	Pacto Mundial	107405774
1143876745856192517	rubencarricondo	rubencarricondo	778545135990796300
1143876022015877120	consorseguros	CCS	1617229531
1143875905921650689	fundacionyuste	Fundación Yuste	2360809178
1143875905921650689	FMayorZaragoza	F. Mayor Zaragoza	608947370
1143875791278751744	fundacionyuste	Fundación Yuste	2360809178
1143875791278751744	FMayorZaragoza	F. Mayor Zaragoza	608947370
1143875626333609984	Funddateces	Funddatec	752926150754766800
1143875407265091584	fundacionyuste	Fundación Yuste	2360809178
1143875407265091584	Agenda2030Esp	Alto Comisionado Agenda 2030	1001098842031435800
1143874858339721218	MvdFintechForum	MVDFintech	838724110796664800
1143874858339721218	UruguayXXI	Uruguay XXI	179515995
1143874858339721218	SmartTalentUY	Smart Talent UY	2986170274
1143874858339721218	SmartServicesUY	UruguaySmartServices	2557379792
1143874858339721218	anarancio	Alejandro Narancio	17677634
1143874858339721218	Sebas_Olivera	Sebastián J. Olivera  🔭⏳	175616911
1143874858339721218	el_BID	Banco Interamericano de Desarrollo	18510558
1143874858339721218	CamFinTechUru	CámaraUrudeFinTech	840056704670683100
1143874858339721218	FintechIberoAme	Fintech IberoAmerica	915894621070348300
1143874858339721218	infuy	Infuy	309845604
1143874858339721218	MvdFintechForum	MVDFintech	838724110796664800
1143874239277228032	empleogob	Ministerio Trabajo, Migraciones y Seguridad Social	217352125
1143874068082565120	Consum	Consum	170983659
1143873774380621826	oibescoop	OIBESCOOP	887638571338928100
1143873774380621826	UniJaveriana	Pontificia Universidad Javeriana	66571267
1143873774380621826	uclm_es	Universidad de Castilla-La Mancha	123471479
1143873283735138304	Ethic_	Ethic	270267813
1143872217102651392	SECTUR_mx	SECTUR México	211950587
1143872049368248321	Edu_Ambiental	Educación Ambiental	2241439914
1143871686493777922	IRSLaRioja	IRS La Rioja	2570948748
1143871686493777922	VALOSRSE1	VALOS	2160913592
1143871444839010305	Udalsarea2030	Udalsarea2030	501820935
1143871059684450304	VALOSRSE1	VALOS	2160913592
1143870444698787840	INPCEcuador	INPC Ecuador	549301183
1143870444698787840	INPCEcuador	INPC Ecuador	549301183
1143870179581026304	planb_group	Plan B Group	155502439
1143869857672376325	CentroOds	Centro ODS para América Latina y el Caribe	1034527036767961100
1143869366699732993	SECTUR_mx	SECTUR México	211950587
1143868322683006981	informaria	Informaria Digital	316480171
1143868223844225025	CentroOds	Centro ODS para América Latina y el Caribe	1034527036767961100
1143867714924175361	UNRISD	UNRISD	25974040
1143867570241638400	oibescoop	OIBESCOOP	887638571338928100
1143867570241638400	UniJaveriana	Pontificia Universidad Javeriana	66571267
1143867570241638400	uclm_es	Universidad de Castilla-La Mancha	123471479
1143867241752080384	UniJaveriana	Pontificia Universidad Javeriana	66571267
1143867241752080384	uclm_es	Universidad de Castilla-La Mancha	123471479
1143867241752080384	ilo	ILO	364761686
1143867241752080384	UNRISD	UNRISD	25974040
1143867241752080384	ciriecco	CIRIEC Colombia	781895374831312900
1143867241752080384	ciriec	CIRIEC International	843824860266684400
1143867210110312449	shakjed	Don Edgar para usted	292545133
1143867210110312449	SeaflowerOrg	Seaflower Foundation	789858193744822300
1143867210110312449	BAVARIA_OFICIAL	Bavaria	281073698
1143867210110312449	ciclo_siete	#CicloSiete	702909052611895300
1143867210110312449	GobernacionSai	GobernaciónSanAndrés	736101649
1143867210110312449	pregoneroisleno	pregoneroisleño	889985330014801900
1143867210110312449	coralina_sai	CORALINA	441226860
1143867210110312449	DefensaCivilCo	DefensaCivilColombia	325851006
1143867210110312449	ArmadaColombia	Armada de Colombia	91181758
1143867210110312449	infopresidencia	Presidencia Colombia	312887235
1143867210110312449	RotaractSai	Club Rotaract SAI	712124279618474000
1143867210110312449	CompromisoSAI	Compromiso SAI	2203846819
1143865889290358784	loquedasvuelve	loquedasvuelve	1140765776904953900
1143865252297228288	ROCKWOOL_ES	ROCKWOOL Peninsular	3302485931
1143865182084640772	CSinguilucan	CECyTEH SINGUILUCAN	4793822563
1143865082650275841	Casaafrica	Casa África	47933676
1143864723458408448	gabrieldeler	Gabriel Deler	2760596502
1143864723458408448	Sociolidarios	Sociolidarios	2798962323
1143864496420786177	VALOSRSE1	VALOS	2160913592
1143864088885387265	fundacionyuste	Fundación Yuste	2360809178
1143864088885387265	UA_Universitat	Universitat Alacant	266555165
1143863549837496320	SECTUR_mx	SECTUR México	211950587
1143862952308686848	CECyTEHgoEpa	CECyTE Hidalgo Plantel Epazoyucan	4181890334
1143862952308686848	CECyTEHgoEpa	CECyTE Hidalgo Plantel Epazoyucan	4181890334
1143862673509167104	fundacionyuste	Fundación Yuste	2360809178
1143862673509167104	Agenda2030Esp	Alto Comisionado Agenda 2030	1001098842031435800
1143862646342656001	Feique_Prensa	Feique	1070315160
1143862419460100098	gabrieldeler	Gabriel Deler	2760596502
1143862419460100098	Sociolidarios	Sociolidarios	2798962323
1143861861625913345	SECTUR_mx	SECTUR México	211950587
1143861506964185088	UA_Universitat	Universitat Alacant	266555165
1143861505647161344	SEGITTUR	SEGITTUR	44964161
1143861505647161344	EdurneVidal	Edurne Vidal	1410002132
1143861505647161344	SEGITTUR	SEGITTUR	44964161
1143860527442956289	SECTUR_mx	SECTUR México	211950587
1143860397457444866	juanicoha	JNicolas Hernandez A	3105287168
1143860397457444866	Columbia	Columbia University	248795646
1143860397457444866	agaviriau	Alejandro Gaviria	175806207
1143860397457444866	CentroOds	Centro ODS para América Latina y el Caribe	1034527036767961100
1143859482566508545	AsocDIRSE	DIRSE	1381838640
1143859482566508545	AshokaSpain	Ashoka España	19177574
1143859482566508545	OpenValueFound	Open Value Foundation	1004670840858927100
1143858606573531136	ESTEVE_news	ESTEVE	219328436
